,latitude,longitude
31278,26.9213749,-80.3059966
31279,26.9213749,-80.3059966
31280,26.9213749,-80.3059966
31281,26.9213749,-80.3059966
31282,26.9213749,-80.3059966
31283,26.9213749,-80.3059966
31284,26.9213749,-80.3059966
31285,26.9213749,-80.3059966
31286,26.9213749,-80.3059966
31287,26.9213749,-80.3059966
31288,26.9213749,-80.3059966
31289,26.9213749,-80.3059966
31290,26.9213749,-80.3059966
31291,26.9213749,-80.3059966
31292,26.9213749,-80.3059966
31293,26.9213749,-80.3059966
31294,26.9213749,-80.3059966
31295,26.9213749,-80.3059966
31296,26.9213749,-80.3059966
31297,26.9213749,-80.3059966
31298,26.9213749,-80.3059966
31299,26.9213749,-80.3059965
31300,26.9213749,-80.3059965
31301,26.9213749,-80.3059965
31302,26.9213749,-80.3059965
31303,26.9213749,-80.3059965
31304,26.9213749,-80.3059965
31305,26.9213749,-80.3059965
31306,26.9213749,-80.3059965
31307,26.9213749,-80.3059965
31308,26.9213749,-80.3059965
31309,26.9213749,-80.3059965
31310,26.9213749,-80.3059965
31311,26.9213749,-80.3059965
31312,26.9213749,-80.3059965
31313,26.9213749,-80.3059965
31314,26.9213749,-80.3059965
31315,26.9213749,-80.3059965
31316,26.9213749,-80.3059965
31317,26.9213749,-80.3059965
31318,26.9213749,-80.3059965
31319,26.9213749,-80.3059965
31320,26.9213749,-80.3059965
31321,26.9213749,-80.3059965
31322,26.9213749,-80.3059965
31323,26.9213749,-80.3059965
31324,26.9213749,-80.3059965
31325,26.9213749,-80.3059965
31326,26.9213749,-80.3059965
31327,26.9213749,-80.3059965
31328,26.9213749,-80.3059965
31329,26.9213749,-80.3059965
31330,26.9213749,-80.3059965
31331,26.9213749,-80.3059965
31332,26.9213749,-80.3059965
31333,26.9213749,-80.3059965
31334,26.9213749,-80.3059965
31335,26.9213749,-80.3059965
31336,26.9213749,-80.3059965
31337,26.9213749,-80.3059965
31338,26.9213749,-80.3059965
31339,26.9213749,-80.3059965
31340,26.9213749,-80.3059964
31341,26.9213749,-80.3059964
31342,26.9213749,-80.3059964
31343,26.9213749,-80.3059964
31344,26.9213749,-80.3059964
31345,26.9213749,-80.3059964
31346,26.9213749,-80.3059964
31347,26.9213749,-80.3059964
31348,26.9213749,-80.3059964
31349,26.9213749,-80.3059964
31350,26.9213749,-80.3059964
31351,26.9213749,-80.3059964
31352,26.9213748,-80.3059964
31353,26.9213748,-80.3059964
31354,26.9213748,-80.3059964
31355,26.9213748,-80.3059964
31356,26.9213748,-80.3059964
31357,26.9213748,-80.3059964
31358,26.9213748,-80.3059964
31359,26.9213748,-80.3059964
31360,26.9213748,-80.3059964
31361,26.9213748,-80.3059963
31362,26.9213748,-80.3059963
31363,26.9213748,-80.3059963
31364,26.9213748,-80.3059963
31365,26.9213748,-80.3059963
31366,26.9213748,-80.3059963
31367,26.9213748,-80.3059963
31368,26.9213748,-80.3059963
31369,26.9213748,-80.3059963
31370,26.9213748,-80.3059963
31371,26.9213748,-80.3059963
31372,26.9213748,-80.3059963
31373,26.9213748,-80.3059963
31374,26.9213748,-80.3059963
31375,26.9213748,-80.3059963
31376,26.9213748,-80.3059963
31377,26.9213748,-80.3059963
31378,26.9213748,-80.3059963
31379,26.9213748,-80.3059963
31380,26.9213748,-80.3059963
31381,26.9213748,-80.3059963
31382,26.9213748,-80.3059963
31383,26.9213748,-80.3059963
31384,26.9213748,-80.3059963
31385,26.9213748,-80.3059963
31386,26.9213748,-80.3059963
31387,26.9213748,-80.3059963
31388,26.9213748,-80.3059963
31389,26.9213748,-80.3059963
31390,26.9213748,-80.3059963
31391,26.9213748,-80.3059963
31392,26.9213748,-80.3059963
31393,26.9213748,-80.3059963
31394,26.9213748,-80.3059963
31395,26.9213748,-80.3059963
31396,26.9213748,-80.3059963
31397,26.9213748,-80.3059963
31398,26.9213748,-80.3059963
31399,26.9213748,-80.3059963
31400,26.9213748,-80.3059963
31401,26.9213748,-80.3059963
31402,26.9213748,-80.3059963
31403,26.9213748,-80.3059963
31404,26.9213748,-80.3059963
31405,26.9213748,-80.3059963
31406,26.9213748,-80.3059963
31407,26.9213748,-80.3059963
31408,26.9213748,-80.3059962
31409,26.9213748,-80.3059963
31410,26.9213748,-80.3059962
31411,26.9213748,-80.3059962
31412,26.9213748,-80.3059962
31413,26.9213748,-80.3059962
31414,26.9213748,-80.3059962
31415,26.9213748,-80.3059962
31416,26.9213748,-80.3059962
31417,26.9213748,-80.3059962
31418,26.9213748,-80.3059962
31419,26.9213748,-80.3059962
31420,26.9213748,-80.3059962
31421,26.9213748,-80.3059962
31422,26.9213748,-80.3059962
31423,26.9213748,-80.3059962
31424,26.9213748,-80.3059962
31425,26.9213748,-80.3059962
31426,26.9213748,-80.3059962
31427,26.9213748,-80.3059962
31428,26.9213748,-80.3059962
31429,26.9213748,-80.3059962
31430,26.9213748,-80.3059962
31431,26.9213748,-80.3059962
31432,26.9213748,-80.3059962
31433,26.9213748,-80.3059962
31434,26.9213748,-80.3059962
31435,26.9213748,-80.3059962
31436,26.9213748,-80.3059962
31437,26.9213748,-80.3059962
31438,26.9213748,-80.3059962
31439,26.9213748,-80.3059962
31440,26.9213748,-80.3059962
31441,26.9213748,-80.3059962
31442,26.9213748,-80.3059962
31443,26.9213748,-80.3059962
31444,26.9213748,-80.3059962
31445,26.9213748,-80.3059962
31446,26.9213748,-80.3059962
31447,26.9213748,-80.3059962
31448,26.9213748,-80.3059962
31449,26.9213748,-80.3059962
31450,26.9213748,-80.3059962
31451,26.9213748,-80.3059962
31452,26.9213748,-80.3059962
31453,26.9213748,-80.3059962
31454,26.9213748,-80.3059962
31455,26.9213748,-80.3059962
31456,26.9213748,-80.3059962
31457,26.9213748,-80.3059963
31458,26.9213748,-80.3059963
31459,26.9213748,-80.3059963
31460,26.9213748,-80.3059963
31461,26.9213748,-80.3059963
31462,26.9213748,-80.3059963
31463,26.9213748,-80.3059963
31464,26.9213748,-80.3059963
31465,26.9213748,-80.3059963
31466,26.9213748,-80.3059963
31467,26.9213748,-80.3059963
31468,26.9213748,-80.3059963
31469,26.9213748,-80.3059963
31470,26.9213748,-80.3059963
31471,26.9213748,-80.3059963
31472,26.9213748,-80.3059963
31473,26.9213748,-80.3059963
31474,26.9213748,-80.3059963
31475,26.9213749,-80.3059963
31476,26.9213749,-80.3059963
31477,26.9213749,-80.3059963
31478,26.9213749,-80.3059963
31479,26.9213749,-80.3059963
31480,26.9213749,-80.3059963
31481,26.9213749,-80.3059963
31482,26.9213749,-80.3059963
31483,26.9213749,-80.3059963
31484,26.9213749,-80.3059963
31485,26.9213749,-80.3059963
31486,26.9213749,-80.3059963
31487,26.9213749,-80.3059963
31488,26.9213749,-80.3059963
31489,26.9213749,-80.3059963
31490,26.9213749,-80.3059963
31491,26.9213749,-80.3059963
31492,26.9213749,-80.3059963
31493,26.9213749,-80.3059963
31494,26.9213749,-80.3059963
31495,26.9213749,-80.3059963
31496,26.9213749,-80.3059963
31497,26.9213749,-80.3059963
31498,26.9213749,-80.3059963
31499,26.9213749,-80.3059963
31500,26.9213749,-80.3059963
31501,26.9213749,-80.3059963
31502,26.9213749,-80.3059963
31503,26.9213749,-80.3059963
31504,26.9213749,-80.3059963
31505,26.9213749,-80.3059964
31506,26.9213749,-80.3059964
31507,26.9213749,-80.3059963
31508,26.9213749,-80.3059964
31509,26.9213749,-80.3059964
31510,26.9213749,-80.3059964
31511,26.9213749,-80.3059964
31512,26.9213749,-80.3059964
31513,26.9213749,-80.3059964
31514,26.9213749,-80.3059964
31515,26.9213749,-80.3059964
31516,26.9213749,-80.3059964
31517,26.9213749,-80.3059964
31518,26.9213749,-80.3059964
31519,26.9213749,-80.3059964
31520,26.9213749,-80.3059964
31521,26.9213749,-80.3059964
31522,26.9213749,-80.3059964
31523,26.9213749,-80.3059964
31524,26.9213749,-80.3059964
31525,26.9213749,-80.3059964
31526,26.9213749,-80.3059964
31527,26.9213749,-80.3059964
31528,26.9213749,-80.3059964
31529,26.9213749,-80.3059964
31530,26.9213749,-80.3059964
31531,26.9213749,-80.3059964
31532,26.9213749,-80.3059964
31533,26.9213749,-80.3059964
31534,26.9213749,-80.3059964
31535,26.9213749,-80.3059964
31536,26.9213749,-80.3059964
31537,26.9213749,-80.3059964
31538,26.9213749,-80.3059964
31539,26.9213749,-80.3059964
31540,26.9213749,-80.3059964
31541,26.9213749,-80.3059964
31542,26.9213749,-80.3059964
31543,26.9213749,-80.3059964
31544,26.9213749,-80.3059964
31545,26.9213749,-80.3059964
31546,26.9213749,-80.3059964
31547,26.9213749,-80.3059964
31548,26.9213749,-80.3059964
31549,26.9213749,-80.3059964
31550,26.9213749,-80.3059964
31551,26.9213749,-80.3059964
31552,26.9213749,-80.3059964
31553,26.9213749,-80.3059964
31554,26.9213749,-80.3059964
31555,26.9213749,-80.3059964
31556,26.9213749,-80.3059964
31557,26.9213749,-80.3059964
31558,26.9213749,-80.3059964
31559,26.9213749,-80.3059964
31560,26.9213749,-80.3059964
31561,26.9213749,-80.3059964
31562,26.9213749,-80.3059964
31563,26.9213749,-80.3059964
31564,26.9213749,-80.3059964
31565,26.9213749,-80.3059964
31566,26.9213749,-80.3059964
31567,26.9213749,-80.3059964
31568,26.9213749,-80.3059964
31569,26.9213749,-80.3059964
31570,26.9213749,-80.3059964
31571,26.9213749,-80.3059964
31572,26.9213749,-80.3059964
31573,26.9213749,-80.3059964
31574,26.9213749,-80.3059964
31575,26.9213749,-80.3059964
31576,26.9213749,-80.3059964
31577,26.9213749,-80.3059964
31578,26.9213749,-80.3059964
31579,26.9213749,-80.3059964
31580,26.9213749,-80.3059964
31581,26.9213749,-80.3059964
31582,26.9213749,-80.3059964
31583,26.9213749,-80.3059964
31584,26.9213749,-80.3059964
31585,26.9213749,-80.3059964
31586,26.9213749,-80.3059964
31587,26.9213749,-80.3059964
31588,26.9213749,-80.3059964
31589,26.9213749,-80.3059964
31590,26.9213749,-80.3059964
31591,26.9213749,-80.3059964
31592,26.9213749,-80.3059964
31593,26.9213749,-80.3059964
31594,26.9213749,-80.3059964
31595,26.9213749,-80.3059964
31596,26.9213749,-80.3059964
31597,26.9213749,-80.3059964
31598,26.9213749,-80.3059964
31599,26.9213749,-80.3059964
31600,26.9213749,-80.3059964
31601,26.9213749,-80.3059964
31602,26.9213749,-80.3059964
31603,26.9213749,-80.3059964
31604,26.9213749,-80.3059964
31605,26.9213749,-80.3059964
31606,26.9213749,-80.3059964
31607,26.9213749,-80.3059964
31608,26.9213749,-80.3059964
31609,26.9213749,-80.3059964
31610,26.9213749,-80.3059964
31611,26.9213749,-80.3059964
31612,26.9213749,-80.3059964
31613,26.9213749,-80.3059964
31614,26.9213749,-80.3059964
31615,26.9213749,-80.3059964
31616,26.9213749,-80.3059964
31617,26.9213749,-80.3059964
31618,26.9213749,-80.3059964
31619,26.9213749,-80.3059964
31620,26.9213749,-80.3059964
31621,26.9213749,-80.3059964
31622,26.9213749,-80.3059964
31623,26.9213749,-80.3059964
31624,26.9213749,-80.3059964
31625,26.9213749,-80.3059964
31626,26.9213749,-80.3059964
31627,26.9213749,-80.3059964
31628,26.921375,-80.3059964
31629,26.921375,-80.3059964
31630,26.921375,-80.3059964
31631,26.921375,-80.3059964
31632,26.921375,-80.3059964
31633,26.921375,-80.3059964
31634,26.921375,-80.3059964
31635,26.921375,-80.3059964
31636,26.921375,-80.3059964
31637,26.921375,-80.3059964
31638,26.921375,-80.3059964
31639,26.921375,-80.3059964
31640,26.921375,-80.3059964
31641,26.921375,-80.3059964
31642,26.921375,-80.3059964
31643,26.921375,-80.3059964
31644,26.921375,-80.3059964
31645,26.921375,-80.3059964
31646,26.921375,-80.3059964
31647,26.921375,-80.3059964
31648,26.921375,-80.3059964
31649,26.921375,-80.3059964
31650,26.921375,-80.3059964
31651,26.921375,-80.3059964
31652,26.921375,-80.3059964
31653,26.921375,-80.3059964
31654,26.921375,-80.3059964
31655,26.921375,-80.3059964
31656,26.921375,-80.3059964
31657,26.921375,-80.3059964
31658,26.921375,-80.3059964
31659,26.921375,-80.3059964
31660,26.921375,-80.3059964
31661,26.921375,-80.3059964
31662,26.921375,-80.3059964
31663,26.921375,-80.3059964
31664,26.921375,-80.3059964
31665,26.921375,-80.3059964
31666,26.921375,-80.3059964
31667,26.921375,-80.3059964
31668,26.921375,-80.3059964
31669,26.921375,-80.3059964
31670,26.921375,-80.3059964
31671,26.921375,-80.3059964
31672,26.921375,-80.3059964
31673,26.921375,-80.3059964
31674,26.921375,-80.3059964
31675,26.921375,-80.3059964
31676,26.921375,-80.3059964
31677,26.921375,-80.3059964
31678,26.921375,-80.3059964
31679,26.921375,-80.3059964
31680,26.921375,-80.3059964
31681,26.921375,-80.3059964
31682,26.921375,-80.3059964
31683,26.921375,-80.3059964
31684,26.921375,-80.3059964
31685,26.921375,-80.3059964
31686,26.921375,-80.3059964
31687,26.921375,-80.3059964
31688,26.921375,-80.3059964
31689,26.921375,-80.3059964
31690,26.921375,-80.3059964
31691,26.921375,-80.3059964
31692,26.921375,-80.3059964
31693,26.921375,-80.3059964
31694,26.921375,-80.3059964
31695,26.921375,-80.3059964
31696,26.921375,-80.3059964
31697,26.921375,-80.3059964
31698,26.921375,-80.3059964
31699,26.921375,-80.3059964
31700,26.921375,-80.3059964
31701,26.921375,-80.3059964
31702,26.921375,-80.3059964
31703,26.921375,-80.3059964
31704,26.921375,-80.3059964
31705,26.921375,-80.3059964
31706,26.921375,-80.3059964
31707,26.921375,-80.3059964
31708,26.921375,-80.3059964
31709,26.921375,-80.3059964
31710,26.921375,-80.3059964
31711,26.921375,-80.3059964
31712,26.921375,-80.3059964
31713,26.921375,-80.3059964
31714,26.921375,-80.3059964
31715,26.921375,-80.3059964
31716,26.921375,-80.3059964
31717,26.921375,-80.3059965
31718,26.921375,-80.3059965
31719,26.921375,-80.3059965
31720,26.921375,-80.3059965
31721,26.921375,-80.3059965
31722,26.921375,-80.3059965
31723,26.921375,-80.3059965
31724,26.921375,-80.3059965
31725,26.921375,-80.3059965
31726,26.921375,-80.3059965
31727,26.921375,-80.3059965
31728,26.921375,-80.3059965
31729,26.921375,-80.3059965
31730,26.921375,-80.3059965
31731,26.921375,-80.3059965
31732,26.921375,-80.3059965
31733,26.921375,-80.3059965
31734,26.921375,-80.3059965
31735,26.921375,-80.3059965
31736,26.921375,-80.3059965
31737,26.921375,-80.3059965
31738,26.921375,-80.3059965
31739,26.921375,-80.3059965
31740,26.921375,-80.3059965
31741,26.921375,-80.3059965
31742,26.921375,-80.3059965
31743,26.921375,-80.3059965
31744,26.921375,-80.3059965
31745,26.921375,-80.3059965
31746,26.921375,-80.3059965
31747,26.921375,-80.3059965
31748,26.921375,-80.3059965
31749,26.921375,-80.3059965
31750,26.921375,-80.3059965
31751,26.921375,-80.3059965
31752,26.921375,-80.3059965
31753,26.921375,-80.3059965
31754,26.921375,-80.3059965
31755,26.921375,-80.3059965
31756,26.921375,-80.3059965
31757,26.921375,-80.3059965
31758,26.921375,-80.3059965
31759,26.921375,-80.3059965
31760,26.921375,-80.3059965
31761,26.921375,-80.3059965
31762,26.921375,-80.3059965
31763,26.921375,-80.3059965
31764,26.921375,-80.3059965
31765,26.921375,-80.3059965
31766,26.921375,-80.3059965
31767,26.921375,-80.3059965
31768,26.921375,-80.3059965
31769,26.921375,-80.3059965
31770,26.921375,-80.3059965
31771,26.921375,-80.3059965
31772,26.921375,-80.3059965
31773,26.921375,-80.3059966
31774,26.921375,-80.3059966
31775,26.921375,-80.3059966
31776,26.921375,-80.3059966
31777,26.921375,-80.3059966
31778,26.921375,-80.3059966
31779,26.921375,-80.3059966
31780,26.921375,-80.3059966
31781,26.921375,-80.3059966
31782,26.921375,-80.3059966
31783,26.921375,-80.3059966
31784,26.921375,-80.3059966
31785,26.921375,-80.3059966
31786,26.921375,-80.3059966
31787,26.921375,-80.3059966
31788,26.921375,-80.3059966
31789,26.921375,-80.3059966
31790,26.921375,-80.3059966
31791,26.921375,-80.3059966
31792,26.921375,-80.3059966
31793,26.921375,-80.3059966
31794,26.921375,-80.3059966
31795,26.921375,-80.3059966
31796,26.921375,-80.3059967
31797,26.921375,-80.3059967
31798,26.921375,-80.3059967
31799,26.921375,-80.3059967
31800,26.921375,-80.3059967
31801,26.921375,-80.3059967
31802,26.921375,-80.3059967
31803,26.921375,-80.3059967
31804,26.921375,-80.3059967
31805,26.921375,-80.3059967
31806,26.921375,-80.3059967
31807,26.921375,-80.3059967
31808,26.921375,-80.3059967
31809,26.921375,-80.3059967
31810,26.921375,-80.3059967
31811,26.921375,-80.3059967
31812,26.921375,-80.3059967
31813,26.921375,-80.3059967
31814,26.921375,-80.3059967
31815,26.921375,-80.3059967
31816,26.921375,-80.3059968
31817,26.9213751,-80.3059968
31818,26.9213751,-80.3059968
31819,26.9213751,-80.3059968
31820,26.9213751,-80.3059968
31821,26.9213751,-80.3059968
31822,26.9213751,-80.3059968
31823,26.9213751,-80.3059968
31824,26.9213751,-80.3059968
31825,26.9213751,-80.3059968
31826,26.9213751,-80.3059968
31827,26.9213751,-80.3059968
31828,26.9213751,-80.3059968
31829,26.9213751,-80.3059968
31830,26.9213751,-80.3059968
31831,26.9213751,-80.3059968
31832,26.9213751,-80.3059968
31833,26.9213751,-80.3059968
31834,26.9213751,-80.3059968
31835,26.9213751,-80.3059968
31836,26.9213751,-80.3059968
31837,26.9213751,-80.3059968
31838,26.9213751,-80.3059968
31839,26.9213751,-80.3059968
31840,26.9213751,-80.3059968
31841,26.9213751,-80.3059968
31842,26.9213751,-80.3059968
31843,26.9213751,-80.3059968
31844,26.9213751,-80.3059968
31845,26.9213751,-80.3059968
31846,26.9213751,-80.3059968
31847,26.9213751,-80.3059969
31848,26.9213751,-80.3059969
31849,26.9213751,-80.3059969
31850,26.9213751,-80.3059969
31851,26.9213751,-80.3059969
31852,26.9213751,-80.3059969
31853,26.9213751,-80.3059969
31854,26.9213752,-80.3059969
31855,26.9213752,-80.3059969
31856,26.9213752,-80.3059969
31857,26.9213752,-80.3059969
31858,26.9213752,-80.3059969
31859,26.9213752,-80.3059969
31860,26.9213752,-80.3059969
31861,26.9213752,-80.3059969
31862,26.9213752,-80.3059969
31863,26.9213752,-80.3059969
31864,26.9213752,-80.3059969
31865,26.9213752,-80.3059969
31866,26.9213752,-80.3059969
31867,26.9213752,-80.3059969
31868,26.9213752,-80.305997
31869,26.9213752,-80.305997
31870,26.9213752,-80.305997
31871,26.9213752,-80.305997
31872,26.9213752,-80.305997
31873,26.9213752,-80.305997
31874,26.9213752,-80.305997
31875,26.9213752,-80.305997
31876,26.9213752,-80.305997
31877,26.9213752,-80.305997
31878,26.9213752,-80.305997
31879,26.9213752,-80.305997
31880,26.9213752,-80.305997
31881,26.9213752,-80.305997
31882,26.9213752,-80.305997
31883,26.9213752,-80.305997
31884,26.9213752,-80.305997
31885,26.9213753,-80.305997
31886,26.9213753,-80.305997
31887,26.9213753,-80.305997
31888,26.9213753,-80.305997
31889,26.9213753,-80.3059971
31890,26.9213753,-80.3059971
31891,26.9213753,-80.3059971
31892,26.9213753,-80.3059971
31893,26.9213753,-80.3059971
31894,26.9213753,-80.3059971
31895,26.9213753,-80.3059971
31896,26.9213753,-80.3059971
31897,26.9213753,-80.3059971
31898,26.9213753,-80.3059971
31899,26.9213753,-80.3059971
31900,26.9213753,-80.3059971
31901,26.9213753,-80.3059971
31902,26.9213753,-80.3059971
31903,26.9213753,-80.3059971
31904,26.9213753,-80.3059971
31905,26.9213753,-80.3059972
31906,26.9213753,-80.3059972
31907,26.9213753,-80.3059972
31908,26.9213753,-80.3059972
31909,26.9213753,-80.3059972
31910,26.9213753,-80.3059972
31911,26.9213753,-80.3059972
31912,26.9213753,-80.3059972
31913,26.9213753,-80.3059972
31914,26.9213753,-80.3059972
31915,26.9213753,-80.3059972
31916,26.9213753,-80.3059972
31917,26.9213753,-80.3059972
31918,26.9213753,-80.3059972
31919,26.9213753,-80.3059972
31920,26.9213753,-80.3059972
31921,26.9213753,-80.3059972
31922,26.9213754,-80.3059973
31923,26.9213754,-80.3059973
31924,26.9213754,-80.3059973
31925,26.9213754,-80.3059973
31926,26.9213754,-80.3059973
31927,26.9213754,-80.3059973
31928,26.9213754,-80.3059973
31929,26.9213754,-80.3059973
31930,26.9213754,-80.3059973
31931,26.9213754,-80.3059973
31932,26.9213754,-80.3059973
31933,26.9213754,-80.3059973
31934,26.9213754,-80.3059973
31935,26.9213754,-80.3059973
31936,26.9213754,-80.3059973
31937,26.9213754,-80.3059973
31938,26.9213754,-80.3059974
31939,26.9213754,-80.3059974
31940,26.9213754,-80.3059974
31941,26.9213754,-80.3059974
31942,26.9213754,-80.3059974
31943,26.9213754,-80.3059974
31944,26.9213754,-80.3059974
31945,26.9213754,-80.3059974
31946,26.9213754,-80.3059974
31947,26.9213754,-80.3059974
31948,26.9213754,-80.3059974
31949,26.9213754,-80.3059974
31950,26.9213754,-80.3059974
31951,26.9213754,-80.3059974
31952,26.9213754,-80.3059974
31953,26.9213755,-80.3059974
31954,26.9213755,-80.3059974
31955,26.9213755,-80.3059975
31956,26.9213755,-80.3059975
31957,26.9213755,-80.3059975
31958,26.9213755,-80.3059975
31959,26.9213755,-80.3059975
31960,26.9213755,-80.3059975
31961,26.9213755,-80.3059975
31962,26.9213755,-80.3059975
31963,26.9213755,-80.3059975
31964,26.9213755,-80.3059975
31965,26.9213755,-80.3059975
31966,26.9213755,-80.3059975
31967,26.9213755,-80.3059975
31968,26.9213755,-80.3059975
31969,26.9213755,-80.3059975
31970,26.9213755,-80.3059975
31971,26.9213755,-80.3059976
31972,26.9213755,-80.3059976
31973,26.9213755,-80.3059976
31974,26.9213755,-80.3059976
31975,26.9213755,-80.3059976
31976,26.9213755,-80.3059976
31977,26.9213755,-80.3059976
31978,26.9213755,-80.3059976
31979,26.9213755,-80.3059976
31980,26.9213755,-80.3059976
31981,26.9213755,-80.3059976
31982,26.9213755,-80.3059976
31983,26.9213755,-80.3059976
31984,26.9213755,-80.3059976
31985,26.9213755,-80.3059976
31986,26.9213755,-80.3059976
31987,26.9213755,-80.3059976
31988,26.9213755,-80.3059976
31989,26.9213755,-80.3059976
31990,26.9213755,-80.3059976
31991,26.9213755,-80.3059976
31992,26.9213755,-80.3059976
31993,26.9213755,-80.3059976
31994,26.9213755,-80.3059976
31995,26.9213755,-80.3059976
31996,26.9213755,-80.3059976
31997,26.9213755,-80.3059976
31998,26.9213755,-80.3059976
31999,26.9213755,-80.3059976
32000,26.9213755,-80.3059976
32001,26.9213755,-80.3059976
32002,26.9213755,-80.3059976
32003,26.9213755,-80.3059976
32004,26.9213755,-80.3059976
32005,26.9213755,-80.3059976
32006,26.9213755,-80.3059976
32007,26.9213755,-80.3059977
32008,26.9213755,-80.3059977
32009,26.9213755,-80.3059976
32010,26.9213755,-80.3059977
32011,26.9213755,-80.3059977
32012,26.9213755,-80.3059976
32013,26.9213755,-80.3059977
32014,26.9213755,-80.3059977
32015,26.9213755,-80.3059976
32016,26.9213755,-80.3059977
32017,26.9213755,-80.3059977
32018,26.9213755,-80.3059976
32019,26.9213755,-80.3059977
32020,26.9213755,-80.3059977
32021,26.9213755,-80.3059976
32022,26.9213755,-80.3059977
32023,26.9213755,-80.3059977
32024,26.9213756,-80.3059977
32025,26.9213756,-80.3059977
32026,26.9213756,-80.3059977
32027,26.9213756,-80.3059977
32028,26.9213756,-80.3059977
32029,26.9213756,-80.3059977
32030,26.9213756,-80.3059977
32031,26.9213756,-80.3059977
32032,26.9213756,-80.3059977
32033,26.9213756,-80.3059977
32034,26.9213756,-80.3059977
32035,26.9213756,-80.3059977
32036,26.9213756,-80.3059977
32037,26.9213756,-80.3059977
32038,26.9213756,-80.3059977
32039,26.9213756,-80.3059977
32040,26.9213756,-80.3059977
32041,26.9213756,-80.3059977
32042,26.9213756,-80.3059977
32043,26.9213756,-80.3059977
32044,26.9213756,-80.3059977
32045,26.9213756,-80.3059977
32046,26.9213756,-80.3059977
32047,26.9213756,-80.3059977
32048,26.9213756,-80.3059977
32049,26.9213756,-80.3059977
32050,26.9213756,-80.3059977
32051,26.9213756,-80.3059977
32052,26.9213756,-80.3059977
32053,26.9213756,-80.3059977
32054,26.9213756,-80.3059977
32055,26.9213756,-80.3059977
32056,26.9213756,-80.3059977
32057,26.9213756,-80.3059977
32058,26.9213757,-80.3059977
32059,26.9213757,-80.3059977
32060,26.9213757,-80.3059977
32061,26.9213757,-80.3059977
32062,26.9213757,-80.3059977
32063,26.9213757,-80.3059977
32064,26.9213757,-80.3059977
32065,26.9213757,-80.3059977
32066,26.9213757,-80.3059977
32067,26.9213757,-80.3059977
32068,26.9213757,-80.3059977
32069,26.9213757,-80.3059977
32070,26.9213757,-80.3059977
32071,26.9213757,-80.3059977
32072,26.9213757,-80.3059977
32073,26.9213757,-80.3059977
32074,26.9213757,-80.3059977
32075,26.9213757,-80.3059977
32076,26.9213757,-80.3059977
32077,26.9213757,-80.3059978
32078,26.9213757,-80.3059978
32079,26.9213757,-80.3059978
32080,26.9213757,-80.3059978
32081,26.9213757,-80.3059978
32082,26.9213757,-80.3059978
32083,26.9213757,-80.3059978
32084,26.9213757,-80.3059978
32085,26.9213757,-80.3059978
32086,26.9213757,-80.3059978
32087,26.9213757,-80.3059978
32088,26.9213757,-80.3059978
32089,26.9213757,-80.3059978
32090,26.9213757,-80.3059978
32091,26.9213757,-80.3059978
32092,26.9213757,-80.3059978
32093,26.9213757,-80.3059978
32094,26.9213757,-80.3059978
32095,26.9213757,-80.3059978
32096,26.9213757,-80.3059978
32097,26.9213757,-80.3059978
32098,26.9213757,-80.3059978
32099,26.9213757,-80.3059978
32100,26.9213757,-80.3059978
32101,26.9213757,-80.3059978
32102,26.9213757,-80.3059978
32103,26.9213757,-80.3059978
32104,26.9213757,-80.3059978
32105,26.9213757,-80.3059978
32106,26.9213757,-80.3059978
32107,26.9213757,-80.3059978
32108,26.9213757,-80.3059978
32109,26.9213757,-80.3059978
32110,26.9213757,-80.3059978
32111,26.9213757,-80.3059978
32112,26.9213757,-80.3059978
32113,26.9213757,-80.3059978
32114,26.9213757,-80.3059978
32115,26.9213757,-80.3059978
32116,26.9213757,-80.3059979
32117,26.9213757,-80.3059979
32118,26.9213757,-80.3059979
32119,26.9213757,-80.3059979
32120,26.9213757,-80.3059979
32121,26.9213757,-80.3059979
32122,26.9213757,-80.3059979
32123,26.9213757,-80.3059979
32124,26.9213757,-80.3059979
32125,26.9213757,-80.3059979
32126,26.9213757,-80.3059979
32127,26.9213757,-80.3059979
32128,26.9213757,-80.3059979
32129,26.9213757,-80.3059979
32130,26.9213757,-80.3059979
32131,26.9213757,-80.3059979
32132,26.9213757,-80.3059979
32133,26.9213757,-80.3059979
32134,26.9213757,-80.3059979
32135,26.9213757,-80.3059979
32136,26.9213757,-80.3059979
32137,26.9213757,-80.3059979
32138,26.9213757,-80.3059979
32139,26.9213757,-80.3059979
32140,26.9213757,-80.3059979
32141,26.9213757,-80.3059979
32142,26.9213757,-80.3059979
32143,26.9213757,-80.3059979
32144,26.9213757,-80.3059979
32145,26.9213757,-80.3059979
32146,26.9213757,-80.3059979
32147,26.9213757,-80.3059979
32148,26.9213757,-80.3059979
32149,26.9213757,-80.3059979
32150,26.9213757,-80.3059979
32151,26.9213757,-80.3059979
32152,26.9213757,-80.3059979
32153,26.9213757,-80.3059979
32154,26.9213757,-80.3059979
32155,26.9213757,-80.3059979
32156,26.9213757,-80.3059979
32157,26.9213757,-80.3059979
32158,26.9213757,-80.3059979
32159,26.9213757,-80.3059979
32160,26.9213757,-80.3059979
32161,26.9213757,-80.3059979
32162,26.9213757,-80.3059979
32163,26.9213757,-80.3059979
32164,26.9213757,-80.3059979
